playerID,yearID,gameNum,gameID,teamID,lgID,GP,startingPos
pujolal01,2007,0,NLS200707100,SLN,NL,0,
pujolal01,2008,0,ALS200807150,SLN,NL,1,10
pujolal01,2009,0,NLS200907140,SLN,NL,1,3
pujolal01,2010,0,ALS201007130,SLN,NL,1,3
pujolal01,2015,0,NLS201507140,LAA,AL,1,3
putzjj01,2007,0,NLS200707100,SEA,AL,1,
quentca01,2008,0,ALS200807150,CHA,AL,1,
quentca01,2011,0,NLS201107120,CHA,AL,1,
quintjo01,2016,0,ALS201607120,CHA,AL,1,
ramiral03,2014,0,ALS201407150,CHA,AL,1,
ramirar01,2005,0,ALS200507120,CHN,NL,1,5
ramirar01,2008,0,ALS200807150,CHN,NL,1,
ramirar01,2014,0,ALS201407150,MIL,NL,1,5
ramirha01,2008,0,ALS200807150,FLO,NL,1,6
ramirha01,2009,0,NLS200907140,FLO,NL,1,6
ramirha01,2010,0,ALS201007130,FLO,NL,1,6
ramirjo01,2017,0,NLS201707110,CLE,AL,1,5
ramirma02,2003,0,ALS200307150,BOS,AL,0,
ramirma02,2004,0,NLS200407130,BOS,AL,1,7
ramirma02,2005,0,ALS200507120,BOS,AL,1,7
ramirma02,2006,0,NLS200607110,BOS,AL,0,
ramirma02,2007,0,NLS200707100,BOS,AL,1,
ramirma02,2008,0,ALS200807150,BOS,AL,1,7
ramosaj01,2016,0,ALS201607120,MIA,NL,0,
ramoswi01,2016,0,ALS201607120,WAS,NL,1,
rayro02,2017,0,NLS201707110,ARI,NL,0,
redmama01,2006,0,NLS200607110,KCA,AL,0,
renteed01,2003,0,ALS200307150,SLN,NL,1,6
renteed01,2004,0,NLS200407130,SLN,NL,1,6
renteed01,2006,0,NLS200607110,ATL,NL,1,6
reyesjo01,2006,0,NLS200607110,NYN,NL,0,
reyesjo01,2007,0,NLS200707100,NYN,NL,1,6
reyesjo01,2010,0,ALS201007130,NYN,NL,0,
reyesjo01,2011,0,NLS201107120,NYN,NL,0,
rhodear01,2010,0,ALS201007130,CIN,NL,0,
riosal01,2006,0,NLS200607110,TOR,AL,0,
riosal01,2007,0,NLS200707100,TOR,AL,1,
riverma01,2004,0,NLS200407130,NYA,AL,1,
riverma01,2005,0,ALS200507120,NYA,AL,1,
riverma01,2006,0,NLS200607110,NYA,AL,1,
riverma01,2008,0,ALS200807150,NYA,AL,1,
riverma01,2009,0,NLS200907140,NYA,AL,1,
riverma01,2010,0,ALS201007130,NYA,AL,0,
riverma01,2011,0,NLS201107120,NYA,AL,0,
riverma01,2013,0,NLS201307160,NYA,AL,1,
rizzoan01,2014,0,ALS201407150,CHN,NL,1,
rizzoan01,2015,0,NLS201507140,CHN,NL,1,10
rizzoan01,2016,0,ALS201607120,CHN,NL,1,3
roberbr01,2005,0,ALS200507120,BAL,AL,1,4
roberbr01,2007,0,NLS200707100,BAL,AL,1,
roberda08,2011,0,NLS201107120,NYA,AL,1,
rodnefe01,2012,0,ALS201207100,TBA,AL,1,
rodnefe01,2014,0,ALS201407150,SEA,AL,1,
rodnefe01,2016,0,ALS201607120,MIA,NL,1,
rodrial01,2003,0,ALS200307150,TEX,AL,1,6
rodrial01,2004,0,NLS200407130,NYA,AL,1,5
rodrial01,2005,0,ALS200507120,NYA,AL,1,5
rodrial01,2006,0,NLS200607110,NYA,AL,1,5
rodrial01,2007,0,NLS200707100,NYA,AL,1,5
rodrial01,2008,0,ALS200807150,NYA,AL,1,5
rodrial01,2010,0,ALS201007130,NYA,AL,0,
rodrial01,2011,0,NLS201107120,NYA,AL,0,
rodrifr03,2004,0,NLS200407130,ANA,AL,1,
rodrifr03,2007,0,NLS200707100,LAA,AL,1,
rodrifr03,2008,0,ALS200807150,LAA,AL,1,
rodrifr03,2009,0,NLS200907140,NYN,NL,1,
rodrifr03,2014,0,ALS201407150,MIL,NL,1,
rodrifr03,2015,0,NLS201507140,MIL,NL,1,
rodriiv01,2004,0,NLS200407130,DET,AL,1,2
rodriiv01,2005,0,ALS200507120,DET,AL,1,
rodriiv01,2006,0,NLS200607110,DET,AL,1,2
rodriiv01,2007,0,NLS200707100,DET,AL,1,2
rogerke01,2004,0,NLS200407130,TEX,AL,0,
rogerke01,2005,0,ALS200507120,TEX,AL,1,
rogerke01,2006,0,NLS200607110,DET,AL,1,1
rolensc01,2003,0,ALS200307150,SLN,NL,1,5
rolensc01,2004,0,NLS200407130,SLN,NL,1,5
rolensc01,2005,0,ALS200507120,SLN,NL,0,
rolensc01,2006,0,NLS200607110,SLN,NL,0,
rolensc01,2010,0,ALS201007130,CIN,NL,1,
rolensc01,2011,0,NLS201107120,CIN,NL,1,5
rolliji01,2005,0,ALS200507120,PHI,NL,1,
romerri01,2011,0,NLS201107120,TOR,AL,0,
romose01,2013,0,NLS201307160,SFN,NL,0,
rosentr01,2015,0,NLS201507140,SLN,NL,0,
rossty01,2014,0,ALS201407150,SDN,NL,0,
rowanaa01,2007,0,NLS200707100,PHI,NL,1,
ruizca01,2012,0,ALS201207100,PHI,NL,1,
russead02,2016,0,ALS201607120,CHN,NL,1,6
ryanbj01,2005,0,ALS200507120,BAL,AL,1,
ryanbj01,2006,0,NLS200607110,TOR,AL,1,
sabatcc01,2003,0,ALS200307150,CLE,AL,0,
sabatcc01,2004,0,NLS200407130,CLE,AL,1,
sabatcc01,2007,0,NLS200707100,CLE,AL,1,
sabatcc01,2010,0,ALS201007130,NYA,AL,0,
sabatcc01,2011,0,NLS201107120,NYA,AL,0,
sabatcc01,2012,0,ALS201207100,NYA,AL,0,
saitota01,2007,0,NLS200707100,LAN,NL,1,
salazda01,2016,0,ALS201607120,CLE,AL,0,
salech01,2012,0,ALS201207100,CHA,AL,1,
salech01,2013,0,NLS201307160,CHA,AL,1,
salech01,2014,0,ALS201407150,CHA,AL,1,
salech01,2015,0,NLS201507140,CHA,AL,0,
salech01,2016,0,ALS201607120,CHA,AL,1,1
salech01,2017,0,NLS201707110,BOS,AL,1,1
samarje01,2014,0,ALS201407150,CHN,NL,0,
sanchaa01,2016,0,ALS201607120,TOR,AL,1,
sanchfr01,2006,0,NLS200607110,PIT,NL,1,
sanchfr01,2007,0,NLS200707100,PIT,NL,1,
sanchfr01,2009,0,NLS200907140,PIT,NL,0,
sanchga01,2011,0,NLS201107120,FLO,NL,1,
sanchga02,2017,0,NLS201707110,NYA,AL,1,
sandopa01,2011,0,NLS201107120,SFN,NL,1,
sandopa01,2012,0,ALS201207100,SFN,NL,1,5
sanomi01,2017,0,NLS201707110,MIN,AL,1,
santaer01,2008,0,ALS200807150,LAA,AL,1,
santaer01,2017,0,NLS201707110,MIN,AL,1,
santajo01,2005,0,ALS200507120,MIN,AL,1,
santajo01,2006,0,NLS200607110,MIN,AL,1,
santajo01,2007,0,NLS200707100,MIN,AL,1,
santajo01,2009,0,NLS200907140,NYN,NL,0,
santihe01,2015,0,NLS201507140,LAA,AL,0,
saundjo01,2008,0,ALS200807150,LAA,AL,1,
saundmi01,2016,0,ALS201607120,TOR,AL,1,
scherma01,2013,0,NLS201307160,DET,AL,1,1
scherma01,2014,0,ALS201407150,DET,AL,1,
scherma01,2015,0,NLS201507140,WAS,NL,0,
scherma01,2016,0,ALS201607120,WAS,NL,1,
scherma01,2017,0,NLS201707110,WAS,NL,1,1
schilcu01,2004,0,NLS200407130,BOS,AL,0,
schmija01,2003,0,ALS200307150,SFN,NL,1,1
schmija01,2004,0,NLS200407130,SFN,NL,0,
schmija01,2006,0,NLS200607110,SFN,NL,0,
schoojo01,2017,0,NLS201707110,BAL,AL,1,
scutama01,2013,0,NLS201307160,SFN,NL,0,
seageco01,2016,0,ALS201607120,LAN,NL,1,
seageco01,2017,0,NLS201707110,LAN,NL,1,
seageky01,2014,0,ALS201407150,SEA,AL,1,
segurje01,2013,0,NLS201307160,MIL,NL,1,
severlu01,2017,0,NLS201707110,NYA,AL,0,
sexsori01,2003,0,ALS200307150,MIL,NL,1,
sheetbe01,2004,0,NLS200407130,MIL,NL,1,
sheetbe01,2007,0,NLS200707100,MIL,NL,1,
sheetbe01,2008,0,ALS200807150,MIL,NL,1,1
sheffga01,2003,0,ALS200307150,ATL,NL,1,9
sheffga01,2004,0,NLS200407130,NYA,AL,1,
sheffga01,2005,0,ALS200507120,NYA,AL,1,
sherrge01,2008,0,ALS200807150,BAL,AL,1,
shielja02,2011,0,NLS201107120,TBA,AL,0,
simonal01,2014,0,ALS201407150,CIN,NL,1,
sizemgr01,2006,0,NLS200607110,CLE,AL,1,
sizemgr01,2007,0,NLS200707100,CLE,AL,1,
sizemgr01,2008,0,ALS200807150,CLE,AL,1,
smoakju01,2017,0,NLS201707110,TOR,AL,1,3
smoltjo01,2003,0,ALS200307150,ATL,NL,0,
smoltjo01,2005,0,ALS200507120,ATL,NL,1,
smoltjo01,2007,0,NLS200707100,ATL,NL,0,
soriaal01,2003,0,ALS200307150,NYA,AL,1,4
soriaal01,2004,0,NLS200407130,TEX,AL,1,4
soriaal01,2005,0,ALS200507120,TEX,AL,1,
soriaal01,2006,0,NLS200607110,WAS,NL,1,7
soriaal01,2007,0,NLS200707100,CHN,NL,1,
soriaal01,2008,0,ALS200807150,CHN,NL,0,
soriajo01,2008,0,ALS200807150,KCA,AL,1,
soriajo01,2010,0,ALS201007130,KCA,AL,0,
soriara01,2010,0,ALS201007130,TBA,AL,1,
sosasa01,2004,0,NLS200407130,CHN,NL,1,9
sotoge01,2008,0,ALS200807150,CHN,NL,1,2
springe01,2017,0,NLS201707110,HOU,AL,1,7
stantmi03,2012,0,ALS201207100,MIA,NL,0,
stantmi03,2014,0,ALS201407150,MIA,NL,1,10
stantmi03,2015,0,NLS201507140,MIA,NL,0,
stantmi03,2017,0,NLS201707110,MIA,NL,1,10
strasst01,2012,0,ALS201207100,WAS,NL,1,
strasst01,2016,0,ALS201607120,WAS,NL,0,
strasst01,2017,0,NLS201707110,WAS,NL,0,
streehu01,2012,0,ALS201207100,SDN,NL,0,
streehu01,2014,0,ALS201407150,SDN,NL,0,
suzukic01,2003,0,ALS200307150,SEA,AL,1,9
suzukic01,2004,0,NLS200407130,SEA,AL,1,8
suzukic01,2005,0,ALS200507120,SEA,AL,1,
suzukic01,2006,0,NLS200607110,SEA,AL,1,9
suzukic01,2007,0,NLS200707100,SEA,AL,1,8
suzukic01,2008,0,ALS200807150,SEA,AL,1,9
suzukic01,2009,0,NLS200907140,SEA,AL,1,9
suzukic01,2010,0,ALS201007130,SEA,AL,1,9
suzukku01,2014,0,ALS201407150,MIN,AL,1,
sweenmi01,2003,0,ALS200307150,KCA,AL,0,
sweenmi01,2005,0,ALS200507120,KCA,AL,1,
swishni01,2010,0,ALS201007130,NYA,AL,1,
syndeno01,2016,0,ALS201607120,NYN,NL,0,
tanakma01,2014,0,ALS201407150,NYA,AL,0,
teherju01,2014,0,ALS201407150,ATL,NL,0,
teherju01,2016,0,ALS201607120,ATL,NL,1,
teixema01,2005,0,ALS200507120,TEX,AL,1,3
teixema01,2009,0,NLS200907140,NYA,AL,1,3
teixema01,2015,0,NLS201507140,NYA,AL,1,
tejadmi01,2004,0,NLS200407130,BAL,AL,1,
tejadmi01,2005,0,ALS200507120,BAL,AL,1,6
tejadmi01,2006,0,NLS200607110,BAL,AL,1,
tejadmi01,2008,0,ALS200807150,HOU,NL,1,
tejadmi01,2009,0,NLS200907140,HOU,NL,1,
thomeji01,2004,0,NLS200407130,PHI,NL,1,
thomeji01,2006,0,NLS200607110,CHA,AL,1,
thornma01,2010,0,ALS201007130,CHA,AL,1,
tillmch01,2013,0,NLS201307160,BAL,AL,0,
troutmi01,2012,0,ALS201207100,LAA,AL,1,
troutmi01,2013,0,NLS201307160,LAA,AL,1,7
troutmi01,2014,0,ALS201407150,LAA,AL,1,7
troutmi01,2015,0,NLS201507140,LAA,AL,1,8
troutmi01,2016,0,ALS201607120,LAA,AL,1,8
troutmi01,2017,0,NLS201707110,LAA,AL,0,
trumbma01,2012,0,ALS201207100,LAA,AL,1,
trumbma01,2016,0,ALS201607120,BAL,AL,1,
tulowtr01,2010,0,ALS201007130,COL,NL,0,
tulowtr01,2011,0,NLS201107120,COL,NL,1,6
tulowtr01,2013,0,NLS201307160,COL,NL,1,6
tulowtr01,2014,0,ALS201407150,COL,NL,1,6
tulowtr01,2015,0,NLS201507140,COL,NL,1,
turnbde01,2006,0,NLS200607110,MIL,NL,1,
turneju01,2017,0,NLS201707110,LAN,NL,1,
ueharko01,2014,0,ALS201407150,BOS,AL,1,
ugglada01,2006,0,NLS200607110,FLO,NL,0,
ugglada01,2008,0,ALS200807150,FLO,NL,1,
ugglada01,2012,0,ALS201207100,ATL,NL,1,4
uptonju01,2009,0,NLS200907140,ARI,NL,1,
uptonju01,2011,0,NLS201107120,ARI,NL,1,
uptonju01,2015,0,NLS201507140,SDN,NL,1,
uptonju01,2017,0,NLS201707110,DET,AL,1,
utleych01,2006,0,NLS200607110,PHI,NL,1,4
utleych01,2007,0,NLS200707100,PHI,NL,1,4
utleych01,2008,0,ALS200807150,PHI,NL,1,4
utleych01,2009,0,NLS200907140,PHI,NL,1,4
utleych01,2010,0,ALS201007130,PHI,NL,0,
utleych01,2014,0,ALS201407150,PHI,NL,1,4
valvejo01,2007,0,NLS200707100,ARI,NL,0,
valvejo01,2010,0,ALS201007130,DET,AL,1,
valvejo01,2011,0,NLS201107120,DET,AL,0,
vargaja01,2017,0,NLS201707110,KCA,AL,1,
varitja01,2003,0,ALS200307150,BOS,AL,0,
varitja01,2005,0,ALS200507120,BOS,AL,1,2
varitja01,2008,0,ALS200807150,BOS,AL,1,
vazquja01,2004,0,NLS200407130,NYA,AL,1,
ventejo01,2011,0,NLS201107120,ATL,NL,1,
verlaju01,2007,0,NLS200707100,DET,AL,1,
verlaju01,2009,0,NLS200907140,DET,AL,0,
verlaju01,2010,0,ALS201007130,DET,AL,1,
verlaju01,2011,0,NLS201107120,DET,AL,0,
verlaju01,2012,0,ALS201207100,DET,AL,1,1
verlaju01,2013,0,NLS201307160,DET,AL,0,
victosh01,2009,0,NLS200907140,PHI,NL,1,8
victosh01,2011,0,NLS201107120,PHI,NL,0,
vidrojo01,2003,0,ALS200307150,MON,NL,1,4
vogelry01,2011,0,NLS201107120,SFN,NL,0,
vogtst01,2015,0,NLS201507140,OAK,AL,1,
vogtst01,2016,0,ALS201607120,OAK,AL,0,
volqued01,2008,0,ALS200807150,CIN,NL,1,
vottojo01,2010,0,ALS201007130,CIN,NL,1,
vottojo01,2011,0,NLS201107120,CIN,NL,1,
vottojo01,2012,0,ALS201207100,CIN,NL,1,3
vottojo01,2013,0,NLS201307160,CIN,NL,1,3
vottojo01,2017,0,NLS201707110,CIN,NL,1,
wachami01,2015,0,NLS201507140,SLN,NL,0,
wagnebi02,2003,0,ALS200307150,HOU,NL,1,
wagnebi02,2005,0,ALS200507120,PHI,NL,0,
wagnebi02,2007,0,NLS200707100,NYN,NL,1,
wagnebi02,2008,0,ALS200807150,NYN,NL,1,
wainwad01,2010,0,ALS201007130,SLN,NL,1,
wainwad01,2013,0,NLS201307160,SLN,NL,0,
wainwad01,2014,0,ALS201407150,SLN,NL,1,1
wakefti01,2009,0,NLS200907140,BOS,AL,0,
waldejo01,2011,0,NLS201107120,LAA,AL,1,
watsoto01,2014,0,ALS201407150,PIT,NL,1,
weaveje02,2010,0,ALS201007130,LAA,AL,0,
weaveje02,2011,0,NLS201107120,LAA,AL,1,1
weaveje02,2012,0,ALS201207100,LAA,AL,1,
webbbr01,2006,0,NLS200607110,ARI,NL,1,
webbbr01,2007,0,NLS200707100,ARI,NL,0,
webbbr01,2008,0,ALS200807150,ARI,NL,1,
weeksri01,2011,0,NLS201107120,MIL,NL,1,4
wellsve01,2003,0,ALS200307150,TOR,AL,1,
wellsve01,2006,0,NLS200607110,TOR,AL,1,8
wellsve01,2010,0,ALS201007130,TOR,AL,1,
werthja01,2009,0,NLS200907140,PHI,NL,1,
westbja01,2004,0,NLS200407130,CLE,AL,0,
whitero02,2003,0,ALS200307150,SDN,NL,1,
wickmbo01,2005,0,ALS200507120,CLE,AL,1,
wietema01,2011,0,NLS201107120,BAL,AL,1,
wietema01,2012,0,ALS201207100,BAL,AL,1,
wietema01,2014,0,ALS201407150,BAL,AL,0,
wietema01,2016,0,ALS201607120,BAL,AL,1,
wiggity01,2010,0,ALS201007130,BAL,AL,1,
willido03,2003,0,ALS200307150,FLO,NL,0,
willido03,2005,0,ALS200507120,FLO,NL,1,
willimi03,2003,0,ALS200307150,PIT,NL,0,
williwo02,2003,0,ALS200307150,SLN,NL,1,
wilsobr01,2008,0,ALS200807150,SFN,NL,1,
wilsobr01,2010,0,ALS201007130,SFN,NL,1,
wilsobr01,2011,0,NLS201107120,SFN,NL,1,
wilsocj01,2011,0,NLS201107120,TEX,AL,1,
wilsocj01,2012,0,ALS201207100,LAA,AL,0,
wilsoja02,2004,0,NLS200407130,PIT,NL,1,
wilsopr01,2003,0,ALS200307150,COL,NL,1,
wolfra02,2003,0,ALS200307150,PHI,NL,1,
woodal02,2017,0,NLS201707110,LAN,NL,1,
woodke02,2003,0,ALS200307150,CHN,NL,1,
woodke02,2008,0,ALS200807150,CHN,NL,0,
woodtr01,2013,0,NLS201307160,CHN,NL,0,
wrighda03,2006,0,NLS200607110,NYN,NL,1,5
wrighda03,2007,0,NLS200707100,NYN,NL,1,5
wrighda03,2008,0,ALS200807150,NYN,NL,1,
wrighda03,2009,0,NLS200907140,NYN,NL,1,5
wrighda03,2010,0,ALS201007130,NYN,NL,1,5
wrighda03,2012,0,ALS201207100,NYN,NL,1,
wrighda03,2013,0,NLS201307160,NYN,NL,1,5
wrighst01,2016,0,ALS201607120,BOS,AL,0,
youklke01,2008,0,ALS200807150,BOS,AL,1,3
youklke01,2009,0,NLS200907140,BOS,AL,1,
youklke01,2011,0,NLS201107120,BOS,AL,1,
youngch03,2007,0,NLS200707100,SDN,NL,1,
youngch04,2010,0,ALS201007130,ARI,NL,1,
youngdm01,2003,0,ALS200307150,DET,AL,0,
youngdm01,2007,0,NLS200707100,WAS,NL,1,
youngmi02,2004,0,NLS200407130,TEX,AL,1,
youngmi02,2005,0,ALS200507120,TEX,AL,1,
youngmi02,2006,0,NLS200607110,TEX,AL,1,
youngmi02,2007,0,NLS200707100,TEX,AL,0,
youngmi02,2008,0,ALS200807150,TEX,AL,1,
youngmi02,2009,0,NLS200907140,TEX,AL,1,5
youngmi02,2011,0,NLS201107120,TEX,AL,1,
zambrca01,2004,0,NLS200407130,CHN,NL,1,
zambrca01,2006,0,NLS200607110,CHN,NL,0,
zambrca01,2008,0,ALS200807150,CHN,NL,1,
zimmejo02,2013,0,NLS201307160,WAS,NL,0,
zimmejo02,2014,0,ALS201407150,WAS,NL,0,
zimmery01,2009,0,NLS200907140,WAS,NL,1,
zimmery01,2017,0,NLS201707110,WAS,NL,1,3
zitoba01,2003,0,ALS200307150,OAK,AL,0,
zitoba01,2006,0,NLS200607110,OAK,AL,1,
zobribe01,2009,0,NLS200907140,TBA,AL,1,
zobribe01,2013,0,NLS201307160,TBA,AL,0,
zobribe01,2016,0,ALS201607120,CHN,NL,1,4
